angelegt_am,tatzeit_anfang_datum,tatzeit_anfang_stunde,tatzeit_ende_datum,tatzeit_ende_stunde,lor,schadeshoehe,versuch,art_des_fahrrads,delikt,erfassungsgrund,id
2022-08-22,2022-08-20,19,2022-08-21,10,10200421,699,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17202
2022-08-22,2022-08-21,18,2022-08-21,20,2500729,2266,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17203
2022-08-22,2022-08-21,22,2022-08-22,8,2500835,2400,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17204
2022-08-22,2022-08-20,23,2022-08-21,6,9300923,200,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17205
2022-08-22,2022-08-20,23,2022-08-21,1,2300314,1023,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17206
2022-08-22,2022-08-21,18,2022-08-21,21,8100208,700,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17207
2022-08-22,2022-08-21,23,2022-08-22,3,7100101,674,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17208
2022-08-22,2022-08-22,16,2022-08-22,16,2100104,1500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17209
2022-08-22,2022-08-21,19,2022-08-22,20,3601142,509,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17210
2022-08-22,2022-08-21,22,2022-08-22,8,2400625,949,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17211
2022-08-22,2022-08-22,8,2022-08-22,19,9100407,100,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17212
2022-08-22,2022-08-22,17,2022-08-22,19,2200213,300,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17213
2022-08-22,2022-08-20,17,2022-08-22,8,1200624,652,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17214
2022-08-22,2022-08-21,15,2022-08-21,15,3400721,799,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17215
2022-08-22,2022-08-21,19,2022-08-22,7,3601142,1300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17216
2022-08-22,2022-07-26,17,2022-07-26,20,6300528,700,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17217
2022-08-22,2022-08-20,10,2022-08-21,21,2300315,499,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17218
2022-08-22,2022-08-21,22,2022-08-22,7,7200409,1368,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17219
2022-08-22,2022-08-18,10,2022-08-18,18,8100416,440,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17220
2022-08-22,2022-08-22,14,2022-08-22,14,1100309,350,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17221
2022-08-22,2022-08-18,20,2022-08-19,12,7300619,324,0,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17222
2022-08-22,2022-08-20,15,2022-08-22,6,3601245,291,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17223
2022-08-22,2022-08-22,6,2022-08-22,17,8100104,399,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17224
2022-08-22,2022-08-22,6,2022-08-22,16,1100104,1500,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17225
2022-08-22,2022-08-21,3,2022-08-21,4,7300618,400,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17226
2022-08-22,2022-08-20,9,2022-08-20,17,3601347,387,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17227
2022-08-22,2022-08-21,15,2022-08-21,23,9100101,699,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17228
2022-08-22,2022-08-22,8,2022-08-22,8,3100101,211,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17229
2022-08-22,2022-08-20,21,2022-08-22,10,4400831,1000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17230
2022-08-22,2022-08-10,8,2022-08-10,18,2300316,1200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17231
2022-08-22,2022-08-19,17,2022-08-22,7,6300633,150,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17232
2022-08-22,2022-08-20,19,2022-08-21,17,9401329,560,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17233
2022-08-22,2022-08-20,14,2022-08-21,14,12500927,559,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17234
2022-08-22,2022-08-21,16,2022-08-22,16,9501737,344,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17235
2022-08-22,2022-08-22,16,2022-08-22,16,2200210,250,0,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,17236
2022-08-22,2022-08-22,17,2022-08-22,17,5100316,1499,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17237
2022-08-22,2022-08-21,19,2022-08-22,7,7400927,150,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17238
2022-08-21,2022-08-21,3,2022-08-21,4,7300618,1460,0,Mountainbike,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,17239
2022-08-21,2022-08-18,21,2022-08-21,9,3500934,1090,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17240
2022-08-21,2022-08-20,20,2022-08-21,10,11100102,750,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,17241
2022-08-21,2022-08-19,14,2022-08-20,11,3200308,3200,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17242
2022-08-21,2022-08-19,21,2022-08-20,13,8100103,270,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17243
2022-08-21,2022-08-21,14,2022-08-21,15,4500939,2584,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17244
2022-08-21,2022-08-19,21,2022-08-21,14,1200519,150,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17245
2022-08-21,2022-08-16,19,2022-08-18,9,1100313,794,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17246
2022-08-21,2022-08-20,20,2022-08-20,20,8100418,1500,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17247
2022-08-21,2022-08-21,10,2022-08-21,14,6400838,550,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17248
2022-08-21,2022-08-20,17,2022-08-21,14,1401043,1400,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17249
2022-08-21,2022-08-21,3,2022-08-21,4,7300618,4748,0,diverse Fahrräder,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,17250
2022-08-21,2022-08-19,17,2022-08-20,15,2500833,294,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17251
2022-08-21,2022-08-19,15,2022-08-21,9,3500934,1250,0,Damenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,17252
2022-08-21,2022-08-19,17,2022-08-21,16,5300841,890,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17253
2022-08-21,2022-05-27,16,2022-05-27,20,3300412,1450,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17254
2022-08-21,2022-08-20,15,2022-08-21,17,7501133,699,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17255
2022-08-21,2022-08-20,17,2022-08-20,19,3601347,1084,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17256
2022-08-21,2022-08-21,10,2022-08-21,11,6100204,1450,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17257
2022-08-21,2022-08-20,17,2022-08-21,15,9301025,300,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,17258
2022-08-21,2022-08-18,19,2022-08-21,16,2500728,1100,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17259
2022-08-21,2022-08-19,19,2022-08-20,17,3601141,294,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17260
2022-08-21,2022-08-17,15,2022-08-17,21,4501044,1050,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17261
2022-08-21,2022-08-10,15,2022-08-10,21,1100312,7338,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17262
2022-08-21,2022-08-18,18,2022-08-18,21,12200309,500,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17263
2022-08-21,2022-08-11,16,2022-08-14,15,11300620,1069,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,17264
2022-08-21,2022-08-21,3,2022-08-21,8,3500932,450,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17265
2022-08-21,2022-08-20,16,2022-08-21,16,4200204,2259,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17266
2022-08-21,2022-08-21,12,2022-08-21,20,1400942,1132,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17267
2022-08-21,2022-08-21,13,2022-08-21,18,11401034,4157,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17268
2022-08-21,2022-08-20,22,2022-08-20,22,2200207,1000,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17269
2022-08-21,2022-08-21,13,2022-08-21,14,8100310,1000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17270
2022-08-21,2022-08-21,7,2022-08-21,14,7100101,968,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17271
2022-08-21,2022-08-19,9,2022-08-19,18,2100104,1000,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17272
2022-08-21,2022-07-30,17,2022-07-31,9,3300411,568,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17273
2022-08-21,2022-08-19,16,2022-08-21,17,10200524,890,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,17274
2022-08-21,2022-08-15,19,2022-08-16,6,4100102,1400,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17275
2022-08-21,2022-08-20,10,2022-08-20,19,7300619,688,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17276
2022-08-21,2022-08-20,20,2022-08-21,18,9100407,330,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17277
2022-08-21,2022-08-20,22,2022-08-21,8,7100204,1114,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17278
2022-08-21,2022-08-20,18,2022-08-21,6,6100101,524,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17279
2022-08-21,2022-08-17,16,2022-08-19,20,8100101,650,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17280
2022-08-21,2022-08-20,23,2022-08-20,23,4200204,1232,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17281
2022-08-21,2022-08-21,12,2022-08-21,14,2500729,417,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17282
2022-08-21,2022-08-16,14,2022-08-16,16,3601141,333,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17283
2022-08-21,2022-08-21,12,2022-08-21,18,11401034,800,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17284
2022-08-21,2022-08-20,20,2022-08-21,17,3701556,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17285
2022-08-04,2022-08-03,12,2022-08-03,23,4300622,1400,0,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,18447
2022-08-21,2022-08-20,15,2022-08-20,21,8100418,899,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17286
2022-08-21,2022-08-20,19,2022-08-20,22,4501042,600,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17287
2022-08-21,2022-08-15,22,2022-08-16,9,1100102,3000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17288
2022-08-21,2022-08-10,9,2022-08-10,10,12100103,564,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17289
2022-08-21,2022-08-20,15,2022-08-21,18,6100204,1460,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17290
2022-08-21,2022-08-20,21,2022-08-21,4,4500937,9100,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17291
2022-08-21,2022-08-21,6,2022-08-21,6,6100101,368,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17292
2022-08-21,2022-08-19,0,2022-08-20,14,2200210,2063,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17293
2022-08-21,2022-08-20,13,2022-08-21,11,11501238,200,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17294
2022-08-21,2022-08-20,17,2022-08-21,2,3200309,550,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17295
2022-08-21,2022-08-18,19,2022-08-20,12,1200519,150,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17296
2022-08-21,2022-08-20,13,2022-08-20,13,2500835,658,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17297
2022-08-21,2022-08-17,23,2022-08-18,9,2500835,1170,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17298
2022-08-21,2022-08-19,11,2022-08-20,0,5200630,100,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17299
2022-08-21,2022-08-20,7,2022-08-20,8,8100102,749,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17300
2022-08-21,2022-08-20,11,2022-08-21,14,3601243,470,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17301
2022-08-21,2022-08-21,13,2022-08-21,18,11401034,3493,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17302
2022-08-20,2022-08-19,14,2022-08-19,17,8100314,650,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17303
2022-08-20,2022-08-19,13,2022-08-19,21,11501238,180,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17304
2022-08-20,2022-08-19,16,2022-08-19,18,7300516,1145,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17305
2022-08-20,2022-08-16,18,2022-08-16,18,2200209,799,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17306
2022-08-20,2022-08-19,9,2022-08-20,12,2500728,499,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17307
2022-08-20,2022-08-18,7,2022-08-19,3,9501838,80,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17308
2022-08-20,2022-08-20,12,2022-08-20,12,3601140,2950,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17309
2022-08-20,2022-08-20,0,2022-08-20,9,2200213,1339,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17310
2022-08-20,2022-08-17,17,2022-08-19,19,3400721,850,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17311
2022-08-20,2022-08-20,18,2022-08-20,20,11100307,365,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17312
2022-08-20,2022-08-20,15,2022-08-20,15,4501043,499,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,17313
2022-08-20,2022-08-19,21,2022-08-20,11,6200314,2068,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17314
2022-08-20,2022-08-17,7,2022-08-17,21,6400838,1098,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17315
2022-08-20,2022-08-19,9,2022-08-19,16,7100204,350,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17316
2022-08-20,2022-08-20,2,2022-08-20,15,5200629,650,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17317
2022-08-20,2022-08-19,22,2022-08-20,0,1100102,200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17318
2022-08-20,2022-08-19,12,2022-08-19,12,8100314,1235,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17319
2022-08-20,2022-08-20,14,2022-08-20,17,12601134,400,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17320
2022-08-20,2022-08-20,20,2022-08-20,20,2300314,685,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17321
2022-08-20,2022-08-19,23,2022-08-20,17,6200314,3588,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17322
2022-08-20,2022-08-19,16,2022-08-20,18,1100414,2250,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,17323
2022-08-20,2022-08-20,11,2022-08-20,12,9401433,899,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17324
2022-08-20,2022-08-20,17,2022-08-20,19,4100101,430,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17325
2022-08-20,2022-08-13,16,2022-08-13,23,6400840,480,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17326
2022-08-20,2022-08-03,7,2022-08-04,7,7400826,548,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17327
2022-08-20,2022-08-12,19,2022-08-15,19,9200613,580,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17328
2022-08-20,2022-08-19,7,2022-08-20,10,5200630,475,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17329
2022-08-20,2022-08-19,13,2022-08-20,8,4501152,684,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17330
2022-08-20,2022-08-17,8,2022-08-17,18,6400839,595,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17331
2022-08-20,2022-08-17,18,2022-08-18,9,3701556,799,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17332
2022-08-20,2022-08-16,17,2022-08-16,23,6400838,750,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17333
2022-08-20,2022-08-19,18,2022-08-20,1,6400839,749,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17334
2022-08-20,2022-08-20,18,2022-08-20,19,8100206,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17335
2022-08-20,2022-08-20,7,2022-08-20,7,8100310,200,0,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17336
2022-08-20,2022-08-18,18,2022-08-19,8,8100206,879,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17337
2022-08-20,2022-08-19,8,2022-08-19,17,7200412,1604,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17338
2022-08-20,2022-08-17,14,2022-08-20,11,4300517,899,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17339
2022-08-20,2022-08-18,18,2022-08-20,13,3601453,300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17340
2022-08-20,2022-08-19,16,2022-08-20,14,7400720,300,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17341
2022-08-20,2022-08-19,16,2022-08-20,14,3701556,723,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17342
2022-08-20,2022-08-20,4,2022-08-20,10,11400929,340,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17343
2022-08-20,2022-08-20,16,2022-08-20,19,6400839,808,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17344
2022-08-20,2022-08-20,18,2022-08-20,18,12601133,4200,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,17345
2022-08-20,2022-08-18,8,2022-08-18,18,4100102,529,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,17346
2022-08-20,2022-08-19,15,2022-08-19,21,9501940,250,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17347
2022-08-20,2022-08-18,16,2022-08-20,9,7100101,830,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17348
2022-08-20,2022-08-20,12,2022-08-20,12,11501339,870,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,17349
2022-08-20,2022-08-18,8,2022-08-18,18,4100102,699,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17350
2022-08-20,2022-08-18,19,2022-08-20,16,10200524,2700,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17351
2022-08-20,2022-08-19,18,2022-08-20,1,3400828,950,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17352
2022-08-20,2022-08-20,18,2022-08-20,19,2100106,2470,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17353
2022-08-20,2022-08-19,21,2022-08-20,14,8100312,320,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17354
2022-08-19,2022-08-18,19,2022-08-19,9,1400939,2200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17355
2022-08-19,2022-08-17,11,2022-08-19,10,4500938,6294,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17356
2022-08-19,2022-08-13,11,2022-08-13,21,3500934,1505,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17357
2022-08-19,2022-07-08,17,2022-07-09,7,4200309,570,0,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,17358
2022-08-19,2022-08-19,10,2022-08-19,10,6400839,547,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17359
2022-08-19,2022-08-12,11,2022-08-13,23,3100103,180,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17360
2022-08-19,2022-08-18,13,2022-08-18,19,1100101,669,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17361
2022-08-19,2022-08-18,18,2022-08-18,19,2200207,2560,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17362
2022-08-19,2022-08-18,17,2022-08-19,10,10100208,649,0,Damenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,17363
2022-08-19,2022-08-18,19,2022-08-19,9,3601348,1,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17364
2022-08-19,2022-08-16,12,2022-08-16,19,7601237,616,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,17365
2022-08-19,2022-08-16,20,2022-08-17,7,11400928,400,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17366
2022-08-19,2022-08-19,17,2022-08-19,17,1400942,350,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,17367
